delbydelid;Antall husholdninger;Barn i husholdningen;År;Bydel;Delbydel;Husholdningstype
0301010102;47.0;3 barn i HH;2012;Gamle Oslo;Grønland;Par med små barn
0301010102;47.0;4 barn eller mer;2012;Gamle Oslo;Grønland;Par med små barn
0301010102;182.0;1 barn i HH;2013;Gamle Oslo;Grønland;Par med små barn
0301010102;102.0;2 barn i HH;2013;Gamle Oslo;Grønland;Par med små barn
0301010102;49.0;3 barn i HH;2013;Gamle Oslo;Grønland;Par med små barn
0301010102;39.0;4 barn eller mer;2013;Gamle Oslo;Grønland;Par med små barn
0301010102;206.0;1 barn i HH;2014;Gamle Oslo;Grønland;Par med små barn
0301010102;117.0;2 barn i HH;2014;Gamle Oslo;Grønland;Par med små barn
0301010102;49.0;3 barn i HH;2014;Gamle Oslo;Grønland;Par med små barn
0301010102;38.0;4 barn eller mer;2014;Gamle Oslo;Grønland;Par med små barn
0301010102;216.0;1 barn i HH;2015;Gamle Oslo;Grønland;Par med små barn
0301010102;109.0;2 barn i HH;2015;Gamle Oslo;Grønland;Par med små barn
0301010102;45.0;3 barn i HH;2015;Gamle Oslo;Grønland;Par med små barn
0301010102;32.0;4 barn eller mer;2015;Gamle Oslo;Grønland;Par med små barn
0301010102;198.0;1 barn i HH;2016;Gamle Oslo;Grønland;Par med små barn
0301010102;113.0;2 barn i HH;2016;Gamle Oslo;Grønland;Par med små barn
0301010102;47.0;3 barn i HH;2016;Gamle Oslo;Grønland;Par med små barn
0301010102;38.0;4 barn eller mer;2016;Gamle Oslo;Grønland;Par med små barn
0301010102;199.0;1 barn i HH;2017;Gamle Oslo;Grønland;Par med små barn
0301010102;104.0;2 barn i HH;2017;Gamle Oslo;Grønland;Par med små barn
0301010102;46.0;3 barn i HH;2017;Gamle Oslo;Grønland;Par med små barn
0301010102;36.0;4 barn eller mer;2017;Gamle Oslo;Grønland;Par med små barn
0301010102;214.0;1 barn i HH;2018;Gamle Oslo;Grønland;Par med små barn
0301010102;109.0;2 barn i HH;2018;Gamle Oslo;Grønland;Par med små barn
0301010102;40.0;3 barn i HH;2018;Gamle Oslo;Grønland;Par med små barn
0301010102;33.0;4 barn eller mer;2018;Gamle Oslo;Grønland;Par med små barn
0301010102;37.44320000000013;1 barn i HH;2008;Gamle Oslo;Grønland;Par med store barn
0301010102;39.177100000000145;2 barn i HH;2008;Gamle Oslo;Grønland;Par med store barn
0301010102;22.0;3 barn i HH;2008;Gamle Oslo;Grønland;Par med store barn
0301010102;15.0;4 barn eller mer;2008;Gamle Oslo;Grønland;Par med store barn
0301010102;34.41630000000012;1 barn i HH;2009;Gamle Oslo;Grønland;Par med store barn
0301010102;43.15870000000016;2 barn i HH;2009;Gamle Oslo;Grønland;Par med store barn
0301010102;24.0;3 barn i HH;2009;Gamle Oslo;Grønland;Par med store barn
0301010102;18.0;4 barn eller mer;2009;Gamle Oslo;Grønland;Par med store barn
0301010102;38.04630000000014;1 barn i HH;2010;Gamle Oslo;Grønland;Par med store barn
0301010102;44.03580000000016;2 barn i HH;2010;Gamle Oslo;Grønland;Par med store barn
0301010102;25.0;3 barn i HH;2010;Gamle Oslo;Grønland;Par med store barn
0301010102;18.0;4 barn eller mer;2010;Gamle Oslo;Grønland;Par med store barn
0301010102;42.0;1 barn i HH;2011;Gamle Oslo;Grønland;Par med store barn
0301010102;46.0;2 barn i HH;2011;Gamle Oslo;Grønland;Par med store barn
0301010102;28.0;3 barn i HH;2011;Gamle Oslo;Grønland;Par med store barn
0301010102;12.0;4 barn eller mer;2011;Gamle Oslo;Grønland;Par med store barn
0301010102;45.0;1 barn i HH;2012;Gamle Oslo;Grønland;Par med store barn
0301010102;40.0;2 barn i HH;2012;Gamle Oslo;Grønland;Par med store barn
0301010102;27.0;3 barn i HH;2012;Gamle Oslo;Grønland;Par med store barn
0301010102;21.0;4 barn eller mer;2012;Gamle Oslo;Grønland;Par med store barn
0301010102;33.0;1 barn i HH;2013;Gamle Oslo;Grønland;Par med store barn
0301010102;42.0;2 barn i HH;2013;Gamle Oslo;Grønland;Par med store barn
0301010102;27.0;3 barn i HH;2013;Gamle Oslo;Grønland;Par med store barn
0301010102;21.0;4 barn eller mer;2013;Gamle Oslo;Grønland;Par med store barn
0301010102;47.0;1 barn i HH;2014;Gamle Oslo;Grønland;Par med store barn
0301010102;42.0;2 barn i HH;2014;Gamle Oslo;Grønland;Par med store barn
0301010102;23.0;3 barn i HH;2014;Gamle Oslo;Grønland;Par med store barn
0301010102;16.0;4 barn eller mer;2014;Gamle Oslo;Grønland;Par med store barn
0301010102;39.0;1 barn i HH;2015;Gamle Oslo;Grønland;Par med store barn
0301010102;40.0;2 barn i HH;2015;Gamle Oslo;Grønland;Par med store barn
0301010102;24.0;3 barn i HH;2015;Gamle Oslo;Grønland;Par med store barn
0301010102;20.0;4 barn eller mer;2015;Gamle Oslo;Grønland;Par med store barn
0301010102;46.0;1 barn i HH;2016;Gamle Oslo;Grønland;Par med store barn
0301010102;48.0;2 barn i HH;2016;Gamle Oslo;Grønland;Par med store barn
0301010102;22.0;3 barn i HH;2016;Gamle Oslo;Grønland;Par med store barn
0301010102;15.0;4 barn eller mer;2016;Gamle Oslo;Grønland;Par med store barn
0301010102;56.0;1 barn i HH;2017;Gamle Oslo;Grønland;Par med store barn
0301010102;48.0;2 barn i HH;2017;Gamle Oslo;Grønland;Par med store barn
0301010102;28.0;3 barn i HH;2017;Gamle Oslo;Grønland;Par med store barn
0301010102;22.0;4 barn eller mer;2017;Gamle Oslo;Grønland;Par med store barn
0301010102;63.0;1 barn i HH;2018;Gamle Oslo;Grønland;Par med store barn
0301010102;55.0;2 barn i HH;2018;Gamle Oslo;Grønland;Par med store barn
0301010102;34.0;3 barn i HH;2018;Gamle Oslo;Grønland;Par med store barn
0301010102;22.0;4 barn eller mer;2018;Gamle Oslo;Grønland;Par med store barn
0301010102;59.33650000000021;1 barn i HH;2008;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;15.849800000000057;2 barn i HH;2008;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;18.550000000000068;3 barn i HH;2008;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;21.198200000000075;4 barn eller mer;2008;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;61.51650000000022;1 barn i HH;2009;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;29.544800000000105;2 barn i HH;2009;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;17.513500000000064;3 barn i HH;2009;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;17.432200000000062;4 barn eller mer;2009;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;70.17400000000025;1 barn i HH;2010;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;34.54690000000012;2 barn i HH;2010;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;23.002300000000083;3 barn i HH;2010;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;25.31390000000009;4 barn eller mer;2010;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;76.34840000000027;1 barn i HH;2011;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;35.51950000000013;2 barn i HH;2011;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;24.154100000000085;3 barn i HH;2011;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;16.82910000000006;4 barn eller mer;2011;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;65.0;1 barn i HH;2012;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;32.0;2 barn i HH;2012;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;19.0;3 barn i HH;2012;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;19.0;4 barn eller mer;2012;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;80.0;1 barn i HH;2013;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;28.0;2 barn i HH;2013;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;23.0;3 barn i HH;2013;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;18.0;4 barn eller mer;2013;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;69.0;1 barn i HH;2014;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;25.0;2 barn i HH;2014;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;21.0;3 barn i HH;2014;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;15.0;4 barn eller mer;2014;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;75.0;1 barn i HH;2015;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;30.0;2 barn i HH;2015;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;19.0;3 barn i HH;2015;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;15.0;4 barn eller mer;2015;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;71.0;1 barn i HH;2016;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;36.0;2 barn i HH;2016;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;18.0;3 barn i HH;2016;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;10.0;4 barn eller mer;2016;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;65.0;1 barn i HH;2017;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;42.0;2 barn i HH;2017;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;14.0;3 barn i HH;2017;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;9.0;4 barn eller mer;2017;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;46.0;1 barn i HH;2018;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;37.0;2 barn i HH;2018;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;14.0;3 barn i HH;2018;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;13.0;4 barn eller mer;2018;Gamle Oslo;Grønland;Mor/far med små barn
0301010102;50.964200000000176;1 barn i HH;2008;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;13.630800000000049;2 barn i HH;2008;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;9.584200000000033;3 barn i HH;2008;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;4.179000000000015;4 barn eller mer;2008;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;64.90620000000023;1 barn i HH;2009;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;18.074600000000064;2 barn i HH;2009;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;11.780900000000043;3 barn i HH;2009;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;3.963700000000014;4 barn eller mer;2009;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;65.43200000000023;1 barn i HH;2010;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;24.994400000000088;2 barn i HH;2010;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;9.227000000000032;3 barn i HH;2010;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;3.467700000000012;4 barn eller mer;2010;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;60.57150000000021;1 barn i HH;2011;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;20.930400000000073;2 barn i HH;2011;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;12.559300000000045;3 barn i HH;2011;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;3.1554000000000113;4 barn eller mer;2011;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;64.0;1 barn i HH;2012;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;21.0;2 barn i HH;2012;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;18.0;3 barn i HH;2012;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;4.0;4 barn eller mer;2012;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;73.0;1 barn i HH;2013;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;24.0;2 barn i HH;2013;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;13.0;3 barn i HH;2013;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;6.0;4 barn eller mer;2013;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;60.0;1 barn i HH;2014;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;21.0;2 barn i HH;2014;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;7.0;3 barn i HH;2014;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;4.0;4 barn eller mer;2014;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;52.0;1 barn i HH;2015;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;18.0;2 barn i HH;2015;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;16.0;3 barn i HH;2015;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;5.0;4 barn eller mer;2015;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;49.0;1 barn i HH;2016;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;27.0;2 barn i HH;2016;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;15.0;3 barn i HH;2016;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;10.0;4 barn eller mer;2016;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;58.0;1 barn i HH;2017;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;20.0;2 barn i HH;2017;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;16.0;3 barn i HH;2017;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;11.0;4 barn eller mer;2017;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;53.0;1 barn i HH;2018;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;20.0;2 barn i HH;2018;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;17.0;3 barn i HH;2018;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;12.0;4 barn eller mer;2018;Gamle Oslo;Grønland;Mor/far med store barn
0301010102;46.62300000000017;1 barn i HH;2008;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;14.241300000000049;2 barn i HH;2008;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;0.0;4 barn eller mer;2008;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;57.96900000000021;1 barn i HH;2009;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;11.65100000000004;2 barn i HH;2009;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;66.34970000000024;1 barn i HH;2010;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;13.759600000000049;2 barn i HH;2010;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;3.4822000000000126;4 barn eller mer;2010;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;81.74700000000027;1 barn i HH;2011;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;12.211800000000043;2 barn i HH;2011;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;88.0;1 barn i HH;2012;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;21.0;2 barn i HH;2012;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;6.0;3 barn i HH;2012;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;80.0;1 barn i HH;2013;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;23.0;2 barn i HH;2013;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;8.0;3 barn i HH;2013;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;86.0;1 barn i HH;2014;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;16.0;2 barn i HH;2014;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;3.0;3 barn i HH;2014;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;3.0;4 barn eller mer;2014;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;85.0;1 barn i HH;2015;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;16.0;2 barn i HH;2015;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;3.0;4 barn eller mer;2015;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;99.0;1 barn i HH;2016;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;19.0;2 barn i HH;2016;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;3.0;3 barn i HH;2016;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;106.0;1 barn i HH;2017;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;15.0;2 barn i HH;2017;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;4.0;3 barn i HH;2017;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;3.0;4 barn eller mer;2017;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;120.0;1 barn i HH;2018;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;19.0;2 barn i HH;2018;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;3.0;3 barn i HH;2018;Gamle Oslo;Grønland;Enfamiliehusholdninger med voksne barn
0301010102;96.12630000000034;Ingen barn i HH;2008;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;21.54550000000008;1 barn i HH;2008;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;9.305800000000033;2 barn i HH;2008;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;98.52370000000035;Ingen barn i HH;2009;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;21.94120000000008;1 barn i HH;2009;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;9.003600000000032;2 barn i HH;2009;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;121.54310000000042;Ingen barn i HH;2010;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;12.304700000000045;1 barn i HH;2010;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;7.297900000000026;2 barn i HH;2010;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;152.37750000000054;Ingen barn i HH;2011;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;19.02230000000007;1 barn i HH;2011;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;7.006600000000025;2 barn i HH;2011;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;3.002800000000011;3 barn i HH;2011;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;157.0;Ingen barn i HH;2012;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;19.0;1 barn i HH;2012;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;3.0;3 barn i HH;2012;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;163.0;Ingen barn i HH;2013;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;16.0;1 barn i HH;2013;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;4.0;3 barn i HH;2013;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;457.0;Ingen barn i HH;2014;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;18.0;1 barn i HH;2014;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;5.0;2 barn i HH;2014;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;433.0;Ingen barn i HH;2015;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;16.0;1 barn i HH;2015;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;6.0;2 barn i HH;2015;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;452.0;Ingen barn i HH;2016;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;23.0;1 barn i HH;2016;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;6.0;2 barn i HH;2016;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;4.0;3 barn i HH;2016;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;480.0;Ingen barn i HH;2017;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;21.0;1 barn i HH;2017;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;6.0;2 barn i HH;2017;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;4.0;3 barn i HH;2017;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;449.0;Ingen barn i HH;2018;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;22.0;1 barn i HH;2018;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;5.0;2 barn i HH;2018;Gamle Oslo;Grønland;Flerfamiliehusholdninger uten barn 0-17 år
0301010102;13.294000000000048;1 barn i HH;2008;Gamle Oslo;Grønland;Flerfamiliehusholdninger med små barn
0301010102;6.145300000000022;3 barn i HH;2008;Gamle Oslo;Grønland;Flerfamiliehusholdninger med små barn
0301010102;3.7487000000000132;4 barn eller mer;2008;Gamle Oslo;Grønland;Flerfamiliehusholdninger med små barn
0301010102;15.083700000000054;1 barn i HH;2009;Gamle Oslo;Grønland;Flerfamiliehusholdninger med små barn
0301010102;4.633800000000017;2 barn i HH;2009;Gamle Oslo;Grønland;Flerfamiliehusholdninger med små barn
0301010102;8.226200000000027;4 barn eller mer;2009;Gamle Oslo;Grønland;Flerfamiliehusholdninger med små barn
0301010102;15.664600000000055;1 barn i HH;2010;Gamle Oslo;Grønland;Flerfamiliehusholdninger med små barn
0301010102;5.239300000000019;2 barn i HH;2010;Gamle Oslo;Grønland;Flerfamiliehusholdninger med små barn
0301010102;5.261600000000018;3 barn i HH;2010;Gamle Oslo;Grønland;Flerfamiliehusholdninger med små barn
0301010102;10.454900000000038;4 barn eller mer;2010;Gamle Oslo;Grønland;Flerfamiliehusholdninger med små barn
0301010102;18.037900000000064;1 barn i HH;2011;Gamle Oslo;Grønland;Flerfamiliehusholdninger med små barn
0301010102;10.017200000000036;2 barn i HH;2011;Gamle Oslo;Grønland;Flerfamiliehusholdninger med små barn
0301010102;3.0080000000000107;3 barn i HH;2011;Gamle Oslo;Grønland;Flerfamiliehusholdninger med små barn
0301010102;10.026100000000035;4 barn eller mer;2011;Gamle Oslo;Grønland;Flerfamiliehusholdninger med små barn
0301010102;15.0;1 barn i HH;2012;Gamle Oslo;Grønland;Flerfamiliehusholdninger med små barn
